"","Year","Area","Street","Street.2"
"4098",2012,"Coventry","coventry oak PH"," "
"4099",2012,"Coventry","cox st Coventry"," "
"4100",2012,"Coventry","Croft Road"," "
"4101",2012,"Coventry","Croft Road"," "
"4102",2012,"Coventry","croft road coventry"," "
"4103",2012,"Coventry","Cross Cheaping"," "
"4104",2012,"Coventry","CVFO"," "
"4105",2012,"Coventry","CVFO"," "
"4106",2012,"Coventry","CVFO"," "
"4107",2012,"Coventry","CVFO"," "
"4108",2012,"Coventry","denham Ave"," "
"4109",2012,"Coventry","Earlsdon St"," "
"4110",2012,"Coventry","elliman gardens"," "
"4111",2012,"Coventry","Ellys Road Radford"," "
"4112",2012,"Coventry","Far Gosford St"," "
"4113",2012,"Coventry","Far Gosford St"," "
"4114",2012,"Coventry","flying standard"," "
"4115",2012,"Coventry","Flying standard Trinity St Coventry"," "
"4116",2012,"Coventry","Foleshill Rd"," "
"4117",2012,"Coventry","Foleshill Road"," "
"4118",2012,"Coventry","foleshill road"," "
"4119",2012,"Coventry","Foleshill Road Coventry"," "
"4120",2012,"Coventry","front office"," "
"4121",2012,"Coventry","front office"," "
"4122",2012,"Coventry","Front Office Car Park Little park St Coventry"," "
"4123",2012,"Coventry","Front Office Little Park St Coventry"," "
"4124",2012,"Coventry","gosford St"," "
"4125",2012,"Coventry","Gosford St"," "
"4126",2012,"Coventry","Gosford St Coventry"," "
"4127",2012,"Coventry","Grangemouth Road"," "
"4128",2012,"Coventry","hale St"," "
"4129",2012,"Coventry","HALE STREET"," "
"4130",2012,"Coventry","Hales St"," "
"4131",2012,"Coventry","hales St"," "
"4132",2012,"Coventry","hampton road Coventry"," "
"4133",2012,"Coventry","Harnall Lane West Coventry"," "
"4134",2012,"Coventry","harnell lane east"," "
"4135",2012,"Coventry","harnell lane east"," "
"4136",2012,"Coventry","harper road coventry"," "
"4137",2012,"Coventry","harper road coventry"," "
"4138",2012,"Coventry","Heath Road"," "
"4139",2012,"Coventry","Hersal common"," "
"4140",2012,"Coventry","Hertford St"," "
"4141",2012,"Coventry","hollybush PH"," "
"4142",2012,"Coventry","hollybush PH"," "
"4143",2012,"Coventry","Holyhead Road Coventry"," "
"4144",2012,"Coventry","Homer Road"," "
"4145",2012,"Coventry","jardine crescent"," "
"4146",2012,"Coventry","Jordan well"," "
"4147",2012,"Coventry","jtn 5 coventry ring road"," "
"4148",2012,"Coventry","Jubilee Crescent"," "
"4149",2012,"Coventry","Kasbah"," "
"4150",2012,"Coventry","Kasbah Night Club Coventry"," "
"4151",2012,"Coventry","Kenilworth Rd Coventry"," "
"4152",2012,"Coventry","king william St coventry"," "
"4153",2012,"Coventry","little park st"," "
"4154",2012,"Coventry","Little Park St Coventry"," "
"4155",2012,"Coventry","Little Park St"," "
"4156",2012,"Coventry","Little Park St"," "
"4157",2012,"Coventry","Little Park St"," "
"4158",2012,"Coventry","Little Park St"," "
"4159",2012,"Coventry","little park St city centre"," "
"4160",2012,"Coventry","longford"," "
"4161",2012,"Coventry","Longford Road"," "
"4162",2012,"Coventry","Lower Ford St"," "
"4163",2012,"Coventry","Lower Ford St"," "
"4164",2012,"Coventry","Lower Holyhead Road Coventry"," "
"4165",2012,"Coventry","Lyndale road"," "
"4166",2012,"Coventry","ma front office"," "
"4167",2012,"Coventry","MAFO"," "
"4168",2012,"Coventry","MAFO"," "
"4169",2012,"Coventry","Market Way Coventry"," "
"4170",2012,"Coventry","Marlcroft"," "
"4171",2012,"Coventry","Masser Road"," "
"4172",2012,"Coventry","Masser Road"," "
"4173",2012,"Coventry","Masser Road"," "
"4174",2012,"Coventry","Masser Road"," "
"4175",2012,"Coventry","Masser Road"," "
"4176",2012,"Coventry","MB front office"," "
"4177",2012,"Coventry","MCFO"," "
"4178",2012,"Coventry","Meadow St"," "
"4179",2012,"Coventry","Middlemarch Road"," "
"4180",2012,"Coventry","Middlemarch Road Radford Coventry"," "
"4181",2012,"Coventry","mile lane"," "
"4182",2012,"Coventry","mile lane"," "
"4183",2012,"Coventry","Millennium Place"," "
"4184",2012,"Coventry","Moore St"," "
"4185",2012,"Coventry","murray road"," "
"4186",2012,"Coventry","new union St"," "
"4187",2012,"Coventry","new union St"," "
"4188",2012,"Coventry","New Union St"," "
"4189",2012,"Coventry","Outside CVFO"," "
"4190",2012,"Coventry","Oxford St Coventry"," "
"4191",2012,"Coventry","penny park lane"," "
"4192",2012,"Coventry","Pensilva Close Hillfields"," "
"4193",2012,"Coventry","Pool Meadow Bus Station"," "
"4194",2012,"Coventry","pool meadow bus station"," "
"4195",2012,"Coventry","pool meadow bus station"," "
"4196",2012,"Coventry","Pool Meadow Bus Station Coventry"," "
"4197",2012,"Coventry","Pool Meadow Bus Station"," "
"4198",2012,"Coventry","Pool Meadow Police Station Coventry"," "
"4199",2012,"Coventry","primrose hill st Coventry"," "
"4200",2012,"Coventry","Primrose Hill St"," "
"4201",2012,"Coventry","Primrose Hill St"," "
"4202",2012,"Coventry","primrose hill St"," "
"4203",2012,"Coventry","Priory Hall"," "
"4204",2012,"Coventry","Quarry Wood Grove"," "
"4205",2012,"Coventry","Quinton Road"," "
"4206",2012,"Coventry","raglan St"," "
"4207",2012,"Coventry","Ramada hotel"," "
"4208",2012,"Coventry","Rear of Clique Hale St"," "
"4209",2012,"Coventry","Rear Yard Coventry Central Police Station"," "
"4210",2012,"Coventry","Ricoh Arena"," "
"4211",2012,"Coventry","Ricoh Arena"," "
"4212",2012,"Coventry","riley square"," "
"4213",2012,"Coventry","ringway queens"," "
"4214",2012,"Coventry","Roseberry Ave Coventry"," "
"4215",2012,"Coventry","Samuel Vale House St Nicholas St"," "
"4216",2012,"Coventry","Samuel Vale House St Nicholas St"," "
"4217",2012,"Coventry","Sewall Highway"," "
"4218",2012,"Coventry","Sewell Highway"," "
"4219",2012,"Coventry","sky dome"," "
"4220",2012,"Coventry","sky dome"," "
"4221",2012,"Coventry","sky dome"," "
"4222",2012,"Coventry","sky dome"," "
"4223",2012,"Coventry","sky dome"," "
"4224",2012,"Coventry","Sky Dome"," "
"4225",2012,"Coventry","Sky Dome Coventry"," "
"4226",2012,"Coventry","Skydome"," "
"4227",2012,"Coventry","Skydome"," "
"4228",2012,"Coventry","Skydome"," "
"4229",2012,"Coventry","Skydome carpark"," "
"4230",2012,"Coventry","Skydome carpark"," "
"4231",2012,"Coventry","Skydome carpark"," "
"4232",2012,"Coventry","Skydome Complex"," "
"4233",2012,"Coventry","Skydome Complex"," "
"4234",2012,"Coventry","skydome complex"," "
"4235",2012,"Coventry","skydome complex"," "
"4236",2012,"Coventry","Skydome concourse"," "
"4237",2012,"Coventry","Skydome Concourse"," "
"4238",2012,"Coventry","Skydome concourse"," "
"4239",2012,"Coventry","Skydome Concourse"," "
"4240",2012,"Coventry","skydome concourse"," "
"4241",2012,"Coventry","skydome concourse"," "
"4242",2012,"Coventry","Skydome concourse"," "
"4243",2012,"Coventry","Skydome Concourse Coventry"," "
"4244",2012,"Coventry","Skydome Concourse Coventry"," "
"4245",2012,"Coventry","Skydome concourse Coventry city centre"," "
"4246",2012,"Coventry","Skydome Concourse Coventry"," "
"4247",2012,"Coventry","Skydome concourse"," "
"4248",2012,"Coventry","skydome Coventry"," "
"4249",2012,"Coventry","Somerset Road"," "
"4250",2012,"Coventry","spon st Coventry"," "
"4251",2012,"Coventry","Spon St"," "
"4252",2012,"Coventry","Spon St"," "
"4253",2012,"Coventry","Spon St"," "
"4254",2012,"Coventry","Spon St"," "
"4255",2012,"Coventry","spon St"," "
"4256",2012,"Coventry","Spon St Coventry"," "
"4257",2012,"Coventry","Spon St Coventry"," "
"4258",2012,"Coventry","Spon St Coventry"," "
"4259",2012,"Coventry","Spon St Coventry"," "
"4260",2012,"Coventry","St Patricks Road"," "
"4261",2012,"Coventry","st thomas road longford coventry"," "
"4262",2012,"Coventry","Station Square Coventry"," "
"4263",2012,"Coventry","Station Square Coventry"," "
"4264",2012,"Coventry","Station Square Coventry"," "
"4265",2012,"Coventry","Stoney Stanton rd"," "
"4266",2012,"Coventry","stoney stanton road"," "
"4267",2012,"Coventry","stoney stanton road"," "
"4268",2012,"Coventry","stoney stanton road"," "
"4269",2012,"Coventry","stoney stanton road"," "
"4270",2012,"Coventry","stoney stanton road"," "
"4271",2012,"Coventry","tamworth road"," "
"4272",2012,"Coventry","Tanyard Close Tanyard Farm Coventry"," "
"4273",2012,"Coventry","Tarquin Close"," "
"4274",2012,"Coventry","Taxi rank train station coventry"," "
"4275",2012,"Coventry","The Burges"," "
"4276",2012,"Coventry","The Burgess"," "
"4277",2012,"Coventry","The Burgess"," "
"4278",2012,"Coventry","The Butts"," "
"4279",2012,"Coventry","The Castle Pub Little Park St Coventry"," "
"4280",2012,"Coventry","The Chesils"," "
"4281",2012,"Coventry","The Flying Standard Public House"," "
"4282",2012,"Coventry","The Grapes ph o s"," "
"4283",2012,"Coventry","Trafalgar House"," "
"4284",2012,"Coventry","Trinity St"," "
"4285",2012,"Coventry","Trinity St"," "
"4286",2012,"Coventry","Trinity St"," "
"4287",2012,"Coventry","Trinity St"," "
"4288",2012,"Coventry","UHCW"," "
"4289",2012,"Coventry","University hospital"," "
"4290",2012,"Coventry","University Hospital Coventry"," "
"4291",2012,"Coventry","Unniversity Hospital Coventry"," "
"4292",2012,"Coventry","Upper Spon St"," "
"4293",2012,"Coventry","Victoria St"," "
"4294",2012,"Coventry","Wallace Rd"," "
"4295",2012,"Coventry","Walsgrave Hospital"," "
"4296",2012,"Coventry","walsgrave Rd"," "
"4297",2012,"Coventry","Walsgrave Road"," "
"4298",2012,"Coventry","Warwick Rd"," "
"4299",2012,"Coventry","warwick row coventry"," "
"4300",2012,"Coventry","West Ave"," "
"4301",2012,"Coventry","wILLENHALL laNE"," "
"4302",2012,"Coventry","wILLENHALL laNE"," "
"4303",2012,"Coventry","Windsor St"," "
"4304",2012,"Coventry","Windsor St"," "
"4305",2012,"Coventry","Winsor St"," "
"4306",2012,"Coventry","Woodway Lane Coventry"," "
"4307",2012,"Coventry","Wyken Croft"," "
"4308",2012,"Coventry","Yardley St"," "
"4309",2012,"Dudley","Hagley road Halesowen"," "
"4310",2012,"Dudley","Bachelor Close"," "
"4311",2012,"Dudley","Bearwood Road Bearwood"," "
"4312",2012,"Dudley","Bell St Stourbridge"," "
"4313",2012,"Dudley","bhan Road"," "
"4314",2012,"Dudley","BHPS Front Office"," "
"4315",2012,"Dudley","Birmingham New Road"," "
"4316",2012,"Dudley","Birmingham St Stourbridge"," "
"4317",2012,"Dudley","Birmingham St Stourbridge"," "
"4318",2012,"Dudley","Bridfgnorth Road Stourbridge"," "
"4319",2012,"Dudley","Brierley Hill High St"," "
"4320",2012,"Dudley","Bus station Dudley"," "
"4321",2012,"Dudley","Bus station Merry Hill Centre"," "
"4322",2012,"Dudley","Castle Hill Dudley"," "
"4323",2012,"Dudley","Castle Hill Dudley"," "
"4324",2012,"Dudley","Charles Ave"," "
"4325",2012,"Dudley","Church St B hill"," "
"4326",2012,"Dudley","Church St Stourbridge"," "
"4327",2012,"Dudley","Cinder Bank Dudley"," "
"4328",2012,"Dudley","Clifton PH Sedgley"," "
"4329",2012,"Dudley","clydesdale tower"," "
"4330",2012,"Dudley","Cobden St"," "
"4331",2012,"Dudley","Corbett Crescent Stourbridge"," "
"4332",2012,"Dudley","coventry St"," "
"4333",2012,"Dudley","Delph Rd B Hill"," "
"4334",2012,"Dudley","dingle road dudley"," "
"4335",2012,"Dudley","Dudley Bus station"," "
"4336",2012,"Dudley","dudley high St"," "
"4337",2012,"Dudley","Dudley police station"," "
"4338",2012,"Dudley","Envill St Stourbridge"," "
"4339",2012,"Dudley","Enville St Stourbridge"," "
"4340",2012,"Dudley","front office brierley hill police station"," "
"4341",2012,"Dudley","Gaimage St"," "
"4342",2012,"Dudley","hagley road"," "
"4343",2012,"Dudley","Hagley Road Stourbridge"," "
"4344",2012,"Dudley","Halesowen bus station"," "
"4345",2012,"Dudley","Halesowen bus station"," "
"4346",2012,"Dudley","Halesowen police station"," "
"4347",2012,"Dudley","Hall St Dudley"," "
"4348",2012,"Dudley","harvester hagley road"," "
"4349",2012,"Dudley","High St Brierley Hill"," "
"4350",2012,"Dudley","high st bhill"," "
"4351",2012,"Dudley","High St Dudley"," "
"4352",2012,"Dudley","high st stourbridge"," "
"4353",2012,"Dudley","high st stourbridge"," "
"4354",2012,"Dudley","High St B Hill"," "
"4355",2012,"Dudley","High St Lye"," "
"4356",2012,"Dudley","High St Stourbridge"," "
"4357",2012,"Dudley","High St Stourbridge"," "
"4358",2012,"Dudley","High St Stourbridge"," "
"4359",2012,"Dudley","High St Stourbridge"," "
"4360",2012,"Dudley","High St Stourbridge"," "
"4361",2012,"Dudley","High St Stourbridge"," "
"4362",2012,"Dudley","High St Stourbridge"," "
"4363",2012,"Dudley","High St Stourbridge"," "
"4364",2012,"Dudley","high St"," "
"4365",2012,"Dudley","high St"," "
"4366",2012,"Dudley","High St"," "
"4367",2012,"Dudley","High St"," "
"4368",2012,"Dudley","High St"," "
"4369",2012,"Dudley","HIgh St Stourbridge"," "
"4370",2012,"Dudley","High St Stourbridge"," "
"4371",2012,"Dudley","High St Stourbridge"," "
"4372",2012,"Dudley","High St Brierley Hill"," "
"4373",2012,"Dudley","high St brierley hill"," "
"4374",2012,"Dudley","high St brierley hill"," "
"4375",2012,"Dudley","High St stourbridge"," "
"4376",2012,"Dudley","high St stourbridge"," "
"4377",2012,"Dudley","high St stourbridge"," "
"4378",2012,"Dudley","High St Stourbridge"," "
"4379",2012,"Dudley","High St Stourbridge"," "
"4380",2012,"Dudley","High St Dudley"," "
"4381",2012,"Dudley","High St Lye"," "
"4382",2012,"Dudley","High St Lye"," "
"4383",2012,"Dudley","High St Stourbridge"," "
"4384",2012,"Dudley","High St Stourbridge"," "
"4385",2012,"Dudley","High St Stourbridge"," "
"4386",2012,"Dudley","High St Stourbridge"," "
"4387",2012,"Dudley","Highland Road Dudley"," "
"4388",2012,"Dudley","Hill St Brierley Hill"," "
"4389",2012,"Dudley","Hillside Rd"," "
"4390",2012,"Dudley","Home address"," "
"4391",2012,"Dudley","Level St Brierley hill"," "
"4392",2012,"Dudley","lye high St"," "
"4393",2012,"Dudley","Malvern Crescent"," "
"4394",2012,"Dudley","Market St Kford"," "
"4395",2012,"Dudley","merry hill"," "
"4396",2012,"Dudley","New St"," "
"4397",2012,"Dudley","new st dudley"," "
"4398",2012,"Dudley","new st dudley"," "
"4399",2012,"Dudley","New St Dudley"," "
"4400",2012,"Dudley","North St Dudley"," "
"4401",2012,"Dudley","Norton Road"," "
"4402",2012,"Dudley","Oakfield road Wollescote"," "
"4403",2012,"Dudley","OS BHPS"," "
"4404",2012,"Dudley","overend rd"," "
"4405",2012,"Dudley","park road netherton"," "
"4406",2012,"Dudley","Pedmore Road Lye"," "
"4407",2012,"Dudley","Quarry Bank High St"," "
"4408",2012,"Dudley","queens way halesowen"," "
"4409",2012,"Dudley","Springfield Rd Blackheath"," "
"4410",2012,"Dudley","St Michaels St West Bromwich"," "
"4411",2012,"Dudley","Stourbridge High ST"," "
"4412",2012,"Dudley","Stourbridge high St"," "
"4413",2012,"Dudley","stourbridge high St"," "
"4414",2012,"Dudley","Stourbridge High St"," "
"4415",2012,"Dudley","stourbridge high St"," "
"4416",2012,"Dudley","Stourbridge High St"," "
"4417",2012,"Dudley","Stourbridge town centre"," "
"4418",2012,"Dudley","sunderland drive amblecote"," "
"4419",2012,"Dudley","sunderland drive amblecote"," "
"4420",2012,"Dudley","sunderland drive amblecote"," "
"4421",2012,"Dudley","sunderland drive amblecote"," "
"4422",2012,"Dudley","The Forge Cradley Heath"," "
"4423",2012,"Dudley","Tower st Dudley"," "
"4424",2012,"Dudley","Tower St Dudley"," "
"4425",2012,"Dudley","Trident centre Dudley"," "
"4426",2012,"Dudley","Wolverhampton St Dudley"," "
"4427",2012,"Dudley","Worcester St Stourbridge"," "
"4428",2012,"Dudley","Worcester St Stourbridge"," "
"4429",2012,"Dudley","Worcester St Stourbridge"," "
"4430",2012,"Dudley","Worcester St Stourbridge"," "
"4431",2012,"Dudley","Worcester St Stourbridge"," "
"4432",2012,"Solihull","Anchor Lane"," "
"4433",2012,"Solihull","Apres Solihull Town Centre"," "
"4434",2012,"Solihull","Aspen Dr CWTC"," "
"4435",2012,"Solihull","Bham International"," "
"4436",2012,"Solihull","Bham International"," "
"4437",2012,"Solihull","BHX"," "
"4438",2012,"Solihull","BHX"," "
"4439",2012,"Solihull","bhx"," "
"4440",2012,"Solihull","BHX Terminal 1"," "
"4441",2012,"Solihull","Birch Croft"," "
"4442",2012,"Solihull","birmingham airport"," "
"4443",2012,"Solihull","Birmingham International Airport"," "
"4444",2012,"Solihull","Blossomfield Road Solihull"," "
"4445",2012,"Solihull","Boldmere Gate"," "
"4446",2012,"Solihull","bosworth drive"," "
"4447",2012,"Solihull","bp warwick rd olton"," "
"4448",2012,"Solihull","Bradford Road Castle Brom"," "
"4449",2012,"Solihull","burges"," "
"4450",2012,"Solihull","burges"," "
"4451",2012,"Solihull","Campden Green"," "
"4452",2012,"Solihull","chapelhouse rd"," "
"4453",2012,"Solihull","chester rd"," "
"4454",2012,"Solihull","chester rd"," "
"4455",2012,"Solihull","chester rd"," "
"4456",2012,"Solihull","Chester Road Castlebromwich"," "
"4457",2012,"Solihull","chester road kingshurst"," "
"4458",2012,"Solihull","Churchill Road Solihull"," "
"4459",2012,"Solihull","Clopton Crescent"," "
"4460",2012,"Solihull","Clopton Crescent"," "
"4461",2012,"Solihull","cooks lane chelmsley wood"," "
"4462",2012,"Solihull","drury lane"," "
"4463",2012,"Solihull","Drury Lane Solihull"," "
"4464",2012,"Solihull","Farthings PH Green Lane"," "
"4465",2012,"Solihull","Forth Drive Chelmsley Wood"," "
"4466",2012,"Solihull","glebe road solihull"," "
"4467",2012,"Solihull","Green lane Shirley"," "
"4468",2012,"Solihull","Greville Pub Solihull Birmingham"," "
"4469",2012,"Solihull","harvester pub solihull"," "
"4470",2012,"Solihull","heaton rd solihull"," "
"4471",2012,"Solihull","helmsford Drive"," "
"4472",2012,"Solihull","Helmswood Drive"," "
"4473",2012,"Solihull","High St Knowle"," "
"4474",2012,"Solihull","high st solihull"," "
"4475",2012,"Solihull","high st solihull"," "
"4476",2012,"Solihull","High St Solihull"," "
"4477",2012,"Solihull","High St Solihull"," "
"4478",2012,"Solihull","High St Solihull"," "
"4479",2012,"Solihull","high st solihull"," "
"4480",2012,"Solihull","High St Solihull"," "
"4481",2012,"Solihull","High St"," "
"4482",2012,"Solihull","High St"," "
"4483",2012,"Solihull","High St"," "
"4484",2012,"Solihull","High St"," "
"4485",2012,"Solihull","High St"," "
"4486",2012,"Solihull","High St OS Hogs Head"," "
"4487",2012,"Solihull","High St Solihull"," "
"4488",2012,"Solihull","High St Solihull"," "
"4489",2012,"Solihull","High St Solihull"," "
"4490",2012,"Solihull","High St Solihull"," "
"4491",2012,"Solihull","high St solihull"," "
"4492",2012,"Solihull","Homer Road"," "
"4493",2012,"Solihull","homer road"," "
"4494",2012,"Solihull","homer road solihull"," "
"4495",2012,"Solihull","Hurst Lane north J W Green Lane"," "
"4496",2012,"Solihull","Kilcote Road Shirley"," "
"4497",2012,"Solihull","Knowle Park"," "
"4498",2012,"Solihull","Lode Lane Solihull Birmingham"," "
"4499",2012,"Solihull","London Road"," "
"4500",2012,"Solihull","M42"," "
"4501",2012,"Solihull","Mc Donalds High St Solihull"," "
"4502",2012,"Solihull","mell square"," "
"4503",2012,"Solihull","Mortons Dickens heath Solihull"," "
"4504",2012,"Solihull","NEC"," "
"4505",2012,"Solihull","o s bangor house forth drive chelmsley wood"," "
"4506",2012,"Solihull","o s hoggs head PH Poplar Road Solihull"," "
"4507",2012,"Solihull","O S Hoggs head Poplar Way solihull"," "
"4508",2012,"Solihull","o s Kings High St Solihull"," "
"4509",2012,"Solihull","o s Kings Solihull"," "
"4510",2012,"Solihull","O S LANGLEY HALL SOCIAL CLUB LANGLEY HALL RD OLTON"," "
"4511",2012,"Solihull","O S TOuchwood Centre Poplar Road Solihull"," "
"4512",2012,"Solihull","Olton Railway Station"," "
"4513",2012,"Solihull","Olton Tavern"," "
"4514",2012,"Solihull","OS Assembly Rooms Poplar Road Solihull"," "
"4515",2012,"Solihull","OS Masons PH High St Solihull"," "
"4516",2012,"Solihull","OS Solihull Hospital"," "
"4517",2012,"Solihull","OS Solihull Hospital"," "
"4518",2012,"Solihull","OS Solihull Hospital"," "
"4519",2012,"Solihull","Outside the Waterside Bar"," "
"4520",2012,"Solihull","pine square chelsmley wood"," "
"4521",2012,"Solihull","Plume of Feathers public house Stratford Road Shirley"," "
"4522",2012,"Solihull","Poplar Ave Solihull"," "
"4523",2012,"Solihull","Poplar Rd"," "
"4524",2012,"Solihull","poplar rd solihull"," "
"4525",2012,"Solihull","Poplar Rd Solihull Town Cebtre"," "
"4526",2012,"Solihull","Poplar Rd Solihull Town Centre"," "
"4527",2012,"Solihull","Poplar Rd Town Centre Solihull"," "
"4528",2012,"Solihull","poplar rd solihull"," "
"4529",2012,"Solihull","Poplar Road"," "
"4530",2012,"Solihull","Poplar Road"," "
"4531",2012,"Solihull","Poplar Road"," "
"4532",2012,"Solihull","Poplar Road"," "
"4533",2012,"Solihull","Poplar Road"," "
"4534",2012,"Solihull","Poplar Road"," "
"4535",2012,"Solihull","Poplar Road Solihull"," "
"4536",2012,"Solihull","poplar road solihull"," "
"4537",2012,"Solihull","poplar road solihull"," "
"4538",2012,"Solihull","Poplar Road Solihull"," "
"4539",2012,"Solihull","Poplar Road Solihull"," "
"4540",2012,"Solihull","Poplar Road Solihull"," "
"4541",2012,"Solihull","Poplar Road Solihull"," "
"4542",2012,"Solihull","poplar way"," "
"4543",2012,"Solihull","Ppoplar road"," "
"4544",2012,"Solihull","premier inn stratford road"," "
"4545",2012,"Solihull","Radlow Crescent Marston Green"," "
"4546",2012,"Solihull","ramada hotel"," "
"4547",2012,"Solihull","rover drive"," "
"4548",2012,"Solihull","rover drive"," "
"4549",2012,"Solihull","Saddlers Arms"," "
"4550",2012,"Solihull","Shirral Grove"," "
"4551",2012,"Solihull","solihull high St"," "
"4552",2012,"Solihull","Solihull High St"," "
"4553",2012,"Solihull","Solihull Town centre"," "
"4554",2012,"Solihull","solihull town centre"," "
"4555",2012,"Solihull","Solihull Town Centre"," "
"4556",2012,"Solihull","Solihull Town Centre"," "
"4557",2012,"Solihull","Station Rd Solihull"," "
"4558",2012,"Solihull","Station Road"," "
"4559",2012,"Solihull","Station Road"," "
"4560",2012,"Solihull","Station road Solihull"," "
"4561",2012,"Solihull","Station Road Solihull"," "
"4562",2012,"Solihull","Stratford Road"," "
"4563",2012,"Solihull","Stratford Road Shirley"," "
"4564",2012,"Solihull","The bear at Berkswell"," "
"4565",2012,"Solihull","The Cresent Solihull"," "
"4566",2012,"Solihull","The Radleys"," "
"4567",2012,"Solihull","Three Horseshoes Sheldon"," "
"4568",2012,"Solihull","Touchwood Centre"," "
"4569",2012,"Solihull","Warwick Road"," "
"4570",2012,"Solihull","Warwick Road Olton"," "
"4571",2012,"Solihull","warwick road solihull"," "
"4572",2012,"Solihull","Widney Lane Blossomfield tennis club"," "
"4573",2012,"Sandwell","Abraham Darby Public House"," "
"4574",2012,"Sandwell","All Saints Way West bromwich"," "
"4575",2012,"Sandwell","arcadian birmingham"," "
"4576",2012,"Sandwell","arcadian birmingham"," "
"4577",2012,"Sandwell","asda great bridge"," "
"4578",2012,"Sandwell","bearwood High St"," "
"4579",2012,"Sandwell","Bearwood high St"," "
"4580",2012,"Sandwell","Bearwood High St"," "
"4581",2012,"Sandwell","Bearwood rd"," "
"4582",2012,"Sandwell","Bearwood road"," "
"4583",2012,"Sandwell","Bearwood Road"," "
"4584",2012,"Sandwell","Bet Fred Duchess Park West Bromwich"," "
"4585",2012,"Sandwell","BetFred West Bromwich"," "
"4586",2012,"Sandwell","Bham St stourbridge"," "
"4587",2012,"Sandwell","Birch Road Oldbury"," "
"4588",2012,"Sandwell","Blackheath housing office"," "
"4589",2012,"Sandwell","Bourne Ave Tipton"," "
"4590",2012,"Sandwell","bridge st"," "
"4591",2012,"Sandwell","Bridgnorth Rd"," "
"4592",2012,"Sandwell","Brook ST"," "
"4593",2012,"Sandwell","Burntree"," "
"4594",2012,"Sandwell","cape hill"," "
"4595",2012,"Sandwell","Carters Green West Bromwich"," "
"4596",2012,"Sandwell","Carters Green West Bromwich"," "
"4597",2012,"Sandwell","Carters Green West Bromwich"," "
"4598",2012,"Sandwell","Causeway Rowley"," "
"4599",2012,"Sandwell","Chapel St Oldbury"," "
"4600",2012,"Sandwell","Chip shop great bridge tipton"," "
"4601",2012,"Sandwell","Church St Old Hill"," "
"4602",2012,"Sandwell","Church St Oldbury"," "
"4603",2012,"Sandwell","Church St oldbury"," "
"4604",2012,"Sandwell","clairmint road smethwick"," "
"4605",2012,"Sandwell","Claremont Road Smethwick"," "
"4606",2012,"Sandwell","clifford road"," "
"4607",2012,"Sandwell","Collins St West Bromwich"," "
"4608",2012,"Sandwell","Collins St West Bromwich"," "
"4609",2012,"Sandwell","Cumberland Road Wednesbury"," "
"4610",2012,"Sandwell","Delville Terrace"," "
"4611",2012,"Sandwell","Desi Marsla West Bromwich"," "
"4612",2012,"Sandwell","Dilshad Restaurant Oldbury Road Blackheath"," "
"4613",2012,"Sandwell","Dudley Road"," "
"4614",2012,"Sandwell","dudley road east"," "
"4615",2012,"Sandwell","Dudley Road East Tividale"," "
"4616",2012,"Sandwell","Edward St West Bromwich"," "
"4617",2012,"Sandwell","Elm Tree Way Cradley Heath"," "
"4618",2012,"Sandwell","Forge Lane"," "
"4619",2012,"Sandwell","Front Office Smethwick"," "
"4620",2012,"Sandwell","grange Road Cradley"," "
"4621",2012,"Sandwell","gregory Ave Weoley Castle"," "
"4622",2012,"Sandwell","H A"," "
"4623",2012,"Sandwell","Habberly Road"," "
"4624",2012,"Sandwell","Hagley Road West"," "
"4625",2012,"Sandwell","Haig St"," "
"4626",2012,"Sandwell","halesowen Road Cradley"," "
"4627",2012,"Sandwell","HANNOVER ROAD"," "
"4628",2012,"Sandwell","Hanover Road Rowley regis"," "
"4629",2012,"Sandwell","Harborne Stores Harborne"," "
"4630",2012,"Sandwell","Harborne Stores Harborne"," "
"4631",2012,"Sandwell","Hargate Arms Public House"," "
"4632",2012,"Sandwell","Hasbury PH Halesowen"," "
"4633",2012,"Sandwell","Hasbury PH Halesowen"," "
"4634",2012,"Sandwell","Hasbury PH Halesowen"," "
"4635",2012,"Sandwell","HENDERSON WAY"," "
"4636",2012,"Sandwell","HERMIT STREET"," "
"4637",2012,"Sandwell","high st smethwick"," "
"4638",2012,"Sandwell","high st WB"," "
"4639",2012,"Sandwell","HIGH ST WEST BROM"," "
"4640",2012,"Sandwell","high st west bromwich"," "
"4641",2012,"Sandwell","High St Smethwick"," "
"4642",2012,"Sandwell","high St wednesbury"," "
"4643",2012,"Sandwell","High St West Bromwich"," "
"4644",2012,"Sandwell","High St Wollaston"," "
"4645",2012,"Sandwell","High St Smethwick"," "
"4646",2012,"Sandwell","High St Smethwick"," "
"4647",2012,"Sandwell","High St Wednesbury"," "
"4648",2012,"Sandwell","High St West Bromwich"," "
"4649",2012,"Sandwell","High St West Bromwich"," "
"4650",2012,"Sandwell","High St West Bromwich"," "
"4651",2012,"Sandwell","High St West Bromwich"," "
"4652",2012,"Sandwell","High St West Bromwich"," "
"4653",2012,"Sandwell","High Stm West Brom"," "
"4654",2012,"Sandwell","Hill Top West Bromwich"," "
"4655",2012,"Sandwell","Holiday Inn Oldbury"," "
"4656",2012,"Sandwell","Holiday Inn Oldbury"," "
"4657",2012,"Sandwell","Holly lane"," "
